ID,Inizio (YYYY-MM-DD h:min:s),Inizio (DD/MM/YYYY),Fine (YYYY-MM-DD h:min:s),Fine (DD/MM/YYYY),Year,Value (μg.m-3),Comune,Indirizzo,Air Quality Station Area,Latitudine,Longitudine,EOL Code stazione,Tipo stazione,Provincia,Provincia (nome completo),Regione,Area,Area (macro)
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2015-05-13 20:00:00,13/05/2015,2015-05-13 21:00:00,13/05/2015,2015,"34,362223",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0618A_20_GC-FID_1983-04-30_23:00:00,2021-08-27 12:00:00,27/08/2021,2021-08-27 13:00:00,27/08/2021,2021,"34,3589",Augusta,"Via Vettor Pisani, 1, 96011 Augusta SR, Italy",urban,"37,21840","15,22050",IT0618A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2020-10-21 10:00:00,21/10/2020,2020-10-21 11:00:00,21/10/2020,2020,"34,33",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT0898A_20_GC-PID_2015-01-01_00:00:00,2018-12-21 9:00:00,21/12/2018,2018-12-21 10:00:00,21/12/2018,2018,"34,3",Napoli,"Vico I Gagliardi, 13, 80135 Napoli NA, Italy",urban,"40,85419","14,25133",IT0898A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-24 23:00:00,24/11/2017,2017-11-25 0:00:00,25/11/2017,2017,"34,3",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-29 20:00:00,29/11/2017,2017-11-29 21:00:00,29/11/2017,2017,"34,3",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-07-14 23:00:00,14/07/2021,2021-07-15 0:00:00,15/07/2021,2021,"34,294",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-07-30 23:00:00,30/07/2021,2021-07-31 0:00:00,31/07/2021,2021,"34,2709",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-21 0:00:00,21/12/2019,2019-12-21 1:00:00,21/12/2019,2019,"34,27",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2017-05-13 1:00:00,13/05/2017,2017-05-13 2:00:00,13/05/2017,2017,"34,242349",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-25 4:00:00,25/05/2020,2020-05-25 5:00:00,25/05/2020,2020,"34,23825",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-19 23:00:00,19/12/2019,2019-12-20 0:00:00,20/12/2019,2019,"34,23",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2013-01-10 20:00:00,10/01/2013,2013-01-10 21:00:00,10/01/2013,2013,"34,2",Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-25 23:00:00,25/12/2017,2017-12-26 0:00:00,26/12/2017,2017,"34,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-25 19:00:00,25/01/2018,2018-01-25 20:00:00,25/01/2018,2018,"34,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2271A_20_GC-PID_2016-04-22_00:00:00,2017-12-06 20:00:00,06/12/2017,2017-12-06 21:00:00,06/12/2017,2017,"34,2",Aversa,"Murale artistico, Via Ettore Corcioni, 86, 81031 Aversa CE, Italy",urban,"40,97548","14,21140",IT2271A,traffico,CE,Caserta,Campania,Sud,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2015-01-16 7:00:00,16/01/2015,2015-01-16 8:00:00,16/01/2015,2015,"34,195384",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1829A_20_GC-FID_2016-01-01_00:00:00,2017-12-08 18:00:00,08/12/2017,2017-12-08 19:00:00,08/12/2017,2017,"34,12814",Messina,"Viale Boccetta, 52, 98122 Messina ME, Italy",urban,"38,19826","15,55293",IT1829A,traffico,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-15 20:00:00,15/07/2021,2021-07-15 21:00:00,15/07/2021,2021,"34,1037",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2013-01-08 21:00:00,08/01/2013,2013-01-08 22:00:00,08/01/2013,2013,"34,1",Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT1938A_20_GC-PID_2009-03-01_00:00:00,2017-01-17 22:00:00,17/01/2017,2017-01-17 23:00:00,17/01/2017,2017,"34,1",Cosenza,"Città dei Ragazzi - Via Panebianco Trav. Suor Elena Aiello, 87100 Cosenza CS, Italy",urban,"39,31340","16,24517",IT1938A,fondo,CS,Cosenza,Calabria,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-26 21:00:00,26/11/2017,2017-11-26 22:00:00,26/11/2017,2017,"34,1",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2019-01-16 19:00:00,16/01/2019,2019-01-16 20:00:00,16/01/2019,2019,"34,1",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2019-05-26 8:00:00,26/05/2019,2019-05-26 9:00:00,26/05/2019,2019,"34,0837",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2022-08-31 2:00:00,31/08/2022,2022-08-31 3:00:00,31/08/2022,2022,"34,06",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-06-14 8:00:00,14/06/2020,2020-06-14 9:00:00,14/06/2020,2020,"34,04952",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-31 3:00:00,31/07/2021,2021-07-31 4:00:00,31/07/2021,2021,"34,0363",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0912A_20_GC-PID_2001-03-01_00:00:00,2021-10-12 5:00:00,12/10/2021,2021-10-12 6:00:00,12/10/2021,2021,"34,0361",Pavia,"Via Bona di Savoia, 7b, 27100 Pavia PV, Italy",urban,"45,19389","9,16472",IT0912A,fondo,PV,Pavia,Lombardia,Nord-ovest,Nord
SPO.IT0898A_20_GC-PID_2015-01-01_00:00:00,2019-01-16 10:00:00,16/01/2019,2019-01-16 11:00:00,16/01/2019,2019,34,Napoli,"Vico I Gagliardi, 13, 80135 Napoli NA, Italy",urban,"40,85419","14,25133",IT0898A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2226A_20_GC-PID_2015-05-01_00:00:00,2016-04-16 21:00:00,16/04/2016,2016-04-16 22:00:00,16/04/2016,2016,34,Pomigliano d'Arco,"W9CQ+8Q Pomigliano d'Arco, Metropolitan City of Naples, Italy",suburban,"40,92087","14,38946",IT2226A,industriale,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2020-01-05 0:00:00,05/01/2020,2020-01-05 1:00:00,05/01/2020,2020,34,Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-05 20:00:00,05/08/2021,2021-08-05 21:00:00,05/08/2021,2021,"33,9917",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2020-07-18 19:00:00,18/07/2020,2020-07-18 20:00:00,18/07/2020,2020,"33,99",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-08-23 23:00:00,23/08/2021,2021-08-24 0:00:00,24/08/2021,2021,"33,9719",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1822A_20_GC-FID_2009-07-01_00:00:00,2013-10-29 22:00:00,29/10/2013,2013-10-29 23:00:00,29/10/2013,2013,"33,97",Andria,"Via Solferino, 109, 76123 Andria BT, Italy",urban,"41,23167","16,29167",IT1822A,traffico,BT,Barletta-Andria-Trani,Puglia,Sud,Sud e isole
SPO.IT1078A_20_GC-FID_1996-07-31_23:00:00,2021-05-29 8:00:00,29/05/2021,2021-05-29 9:00:00,29/05/2021,2021,"33,9047",Palermo,"C.so Calatafimi, 85, 90129 Palermo PA, Italy",urban,"38,11103","13,35025",IT1078A,traffico,PA,Palermo,Sicilia,Isole,Sud e isole
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-03-02 8:00:00,02/03/2015,2015-03-02 9:00:00,02/03/2015,2015,"33,888311",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-08-31 0:00:00,31/08/2020,2020-08-31 1:00:00,31/08/2020,2020,"33,87625",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-19 0:00:00,19/08/2021,2021-08-19 1:00:00,19/08/2021,2021,"33,8553",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1346A_20_GC-FID_2002-07-20_00:00:00,2016-10-18 22:00:00,18/10/2016,2016-10-18 23:00:00,18/10/2016,2016,"33,839027",Siracusa,"Via Madre Teresa di Calcutta, 10, 96100 Siracusa SR, Italy",urban,"37,09129","15,28530",IT1346A,traffico,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2019-09-09 22:00:00,09/09/2019,2019-09-09 23:00:00,09/09/2019,2019,"33,8307",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2019-06-16 4:00:00,16/06/2019,2019-06-16 5:00:00,16/06/2019,2019,"33,8305",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-20 23:00:00,20/12/2019,2019-12-21 0:00:00,21/12/2019,2019,"33,82",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2017-03-24 9:00:00,24/03/2017,2017-03-24 10:00:00,24/03/2017,2017,"33,819308",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1938A_20_GC-PID_2009-03-01_00:00:00,2017-01-17 19:00:00,17/01/2017,2017-01-17 20:00:00,17/01/2017,2017,"33,81",Cosenza,"Città dei Ragazzi - Via Panebianco Trav. Suor Elena Aiello, 87100 Cosenza CS, Italy",urban,"39,31340","16,24517",IT1938A,fondo,CS,Cosenza,Calabria,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2019-01-17 1:00:00,17/01/2019,2019-01-17 2:00:00,17/01/2019,2019,"33,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-06-28 3:00:00,28/06/2020,2020-06-28 4:00:00,28/06/2020,2020,"33,77977",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-05-22 21:00:00,22/05/2021,2021-05-22 22:00:00,22/05/2021,2021,"33,7598",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2021-01-19 2:00:00,19/01/2021,2021-01-19 3:00:00,19/01/2021,2021,"33,74",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2020-01-05 2:00:00,05/01/2020,2020-01-05 3:00:00,05/01/2020,2020,"33,7",Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT2094A_20_GC-PID_2015-09-11_00:00:00,2021-08-11 1:00:00,11/08/2021,2021-08-11 2:00:00,11/08/2021,2021,"33,67",Mammola,"96RM+9R Mammola, Metropolitan City of Reggio Calabria, Italy",rural-regional,"38,39092","16,23452",IT2094A,fondo,RC,Reggio Calabria,Calabria,Sud,Sud e isole
SPO.IT2278A_20_GC-PID_2017-01-01_00:00:00,2020-12-17 15:00:00,17/12/2020,2020-12-17 16:00:00,17/12/2020,2020,"33,67",Albisola Superiore,"Corso Giuseppe Mazzini, 129, 17011 Albisola Superiore SV, Italy",urban,"44,33292","8,51196",IT2278A,traffico,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-10-21 18:00:00,21/10/2016,2016-10-21 19:00:00,21/10/2016,2016,"33,652733",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-06-22 5:00:00,22/06/2020,2020-06-22 6:00:00,22/06/2020,2020,"33,63968",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2016-10-19 5:00:00,19/10/2016,2016-10-19 6:00:00,19/10/2016,2016,"33,634631",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2020-03-28 18:00:00,28/03/2020,2020-03-28 19:00:00,28/03/2020,2020,"33,62",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-14 19:00:00,14/12/2019,2019-12-14 20:00:00,14/12/2019,2019,"33,62",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-08-24 4:00:00,24/08/2021,2021-08-24 5:00:00,24/08/2021,2021,"33,6112",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2087A_20_GC-PID_2014-10-14_00:00:00,2018-01-24 18:00:00,24/01/2018,2018-01-24 19:00:00,24/01/2018,2018,"33,61",Lamezia Terme,"Via Perugini, Lamezia Terme, CZ 88046, 88046 Lamezia Terme CZ, Italy",suburban,"38,95955","16,29517",IT2087A,fondo,CZ,Catanzaro,Calabria,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-29 21:00:00,29/11/2017,2017-11-29 22:00:00,29/11/2017,2017,"33,6",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2020-04-23 5:00:00,23/04/2020,2020-04-23 6:00:00,23/04/2020,2020,"33,58103",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-07 6:00:00,07/05/2020,2020-05-07 7:00:00,07/05/2020,2020,"33,55983",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-02 10:00:00,02/08/2021,2021-08-02 11:00:00,02/08/2021,2021,"33,5569",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2019-05-26 7:00:00,26/05/2019,2019-05-26 8:00:00,26/05/2019,2019,"33,5369",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1618A_20_GC-FID_2004-05-01_00:00:00,2015-06-15 2:00:00,15/06/2015,2015-06-15 3:00:00,15/06/2015,2015,"33,53",Brindisi,"Via Bernardo de Royas, 1114, 72100 Brindisi BR, Italy",urban,"40,63417","17,94777",IT1618A,traffico,BR,Brindisi,Puglia,Sud,Sud e isole
